,date,open,high,low,close,volume,outstanding_share,turnover
0,2023-01-03,64.84,69.16,64.68,68.94,12678466.0,480754867.0,0.026371997186666028
1,2023-01-04,68.8,70.79,68.51,70.3,9235592.0,480754867.0,0.019210605308338978
2,2023-01-05,70.01,72.73,70.01,70.9,10953241.0,758622867.0,0.014438321696411505
3,2023-01-06,70.76,70.93,68.99,70.39,7900872.0,758622867.0,0.010414755926412115
4,2023-01-09,70.32,71.53,70.07,70.27,6321712.0,758622867.0,0.008333141900928225
5,2023-01-10,70.27,70.83,69.57,70.0,3319015.0,758622867.0,0.004375052670274966
6,2023-01-11,69.94,71.37,69.83,71.18,6012511.0,758622867.0,0.007925559934380412
7,2023-01-12,71.19,73.7,70.71,72.77,8970698.0,758622867.0,0.011824977060703339
8,2023-01-13,72.87,73.88,71.69,72.29,10225574.0,758622867.0,0.013479127040340058
9,2023-01-16,72.29,72.29,70.13,70.72,10275386.0,758622867.0,0.013544788124611067
10,2023-01-17,70.73,71.1,69.85,70.36,5730078.0,758622867.0,0.007553262957468958
11,2023-01-18,70.36,71.96,70.32,71.4,6051688.0,758622867.0,0.00797720219525099
12,2023-01-19,71.3,71.96,71.08,71.46,3425773.0,758622867.0,0.004515778720917464
13,2023-01-20,71.53,75.55,71.4,74.61,13139136.0,758622867.0,0.017319720471858646
14,2023-01-30,75.67,75.89,72.35,72.44,11875337.0,758622867.0,0.01565380838961713
15,2023-01-31,72.06,73.11,71.99,72.97,5224703.0,758622867.0,0.006887088733116187
16,2023-02-01,72.81,74.93,72.53,73.83,10186554.0,758622867.0,0.01342769173342095
17,2023-02-02,73.8,74.81,73.31,73.41,5816252.0,758622867.0,0.007666855631442494
18,2023-02-03,73.01,74.79,72.49,74.56,6813433.0,758622867.0,0.008981317722393412
19,2023-02-06,74.02,75.89,74.02,75.07,7906539.0,758622867.0,0.010422226041335502
20,2023-02-07,74.99,75.15,73.11,73.59,6980003.0,758622867.0,0.009200886637655229
21,2023-02-08,73.6,74.14,72.75,73.09,3733852.0,758622867.0,0.004921881691710197
22,2023-02-09,72.82,73.71,72.63,73.49,5162166.0,758622867.0,0.006804653833351954
23,2023-02-10,73.3,73.68,72.57,72.92,6256341.0,758622867.0,0.008246971284613281
24,2023-02-13,72.93,73.38,72.72,73.01,5445031.0,758622867.0,0.007177520263174456
25,2023-02-14,73.06,73.59,71.59,72.11,6881437.0,758622867.0,0.009070959101474067
26,2023-02-15,71.38,73.1,70.9,72.82,11016542.0,758622867.0,0.014521763684194349
27,2023-02-16,72.46,78.57,72.42,74.55,21309683.0,758622867.0,0.02808995605981384
28,2023-02-17,74.27,75.22,72.29,72.63,10356104.0,758622867.0,0.013651188819226563
