,date,open,high,low,close,volume,outstanding_share,turnover
0,2023-01-03,90.94,102.0,89.3,101.0,1304596.0,27157705.0,0.0480377852252243
1,2023-01-04,101.0,101.28,94.49,96.98,1348593.0,27157705.0,0.04965784111728145
2,2023-01-05,96.83,96.83,92.8,94.1,1428740.0,27157705.0,0.0526090109602413
3,2023-01-06,93.23,93.89,90.01,90.61,1164568.0,27157705.0,0.04288167943498908
4,2023-01-09,89.78,92.58,89.02,89.28,782233.0,27157705.0,0.02880335433351235
5,2023-01-10,89.28,93.99,88.72,93.0,1205664.0,27157705.0,0.044394914813309885
6,2023-01-11,92.07,92.84,88.8,89.5,954482.0,27157705.0,0.0351459005832783
7,2023-01-12,89.53,90.3,86.45,87.0,1516823.0,27157705.0,0.05585239989903418
8,2023-01-13,87.09,87.09,84.61,85.05,898645.0,27157705.0,0.03308987265308317
9,2023-01-16,85.29,91.32,85.0,88.0,1790589.0,27157705.0,0.06593300133424382
10,2023-01-17,88.8,88.99,85.5,88.07,1683331.0,27157705.0,0.06198355126105096
11,2023-01-18,87.88,92.88,87.67,90.8,1320187.0,27157705.0,0.0486118764453771
12,2023-01-19,90.0,99.98,89.1,97.04,1675778.0,27157705.0,0.06170543497692459
13,2023-01-20,98.21,98.8,92.56,93.25,1019134.0,27157705.0,0.03752651411450268
14,2023-01-30,95.5,95.5,90.13,93.21,1536900.0,27157705.0,0.056591674443772035
15,2023-01-31,92.36,94.27,88.58,89.4,1028190.0,27157705.0,0.03785997380853794
16,2023-02-01,89.01,93.5,89.01,92.6,1108119.0,27157705.0,0.04080311646363343
17,2023-02-02,91.95,96.76,90.28,93.1,945185.0,27157705.0,0.034803566796237015
18,2023-02-03,91.38,101.48,91.22,99.53,1850589.0,27157705.0,0.06814231909507817
19,2023-02-06,98.2,102.59,96.51,102.1,2088352.0,27157705.0,0.07689721940789916
20,2023-02-07,100.79,100.79,92.15,92.43,2005306.0,27157705.0,0.07383930269512833
21,2023-02-08,91.7,94.5,91.42,92.41,1216059.0,27157705.0,0.04477767911537444
22,2023-02-09,91.19,93.0,90.0,92.24,1585102.0,27157705.0,0.058366566688900993
23,2023-02-10,90.75,92.49,86.9,88.66,1791601.0,27157705.0,0.06597026516047656
24,2023-02-13,87.2,90.0,87.2,88.85,890614.0,27157705.0,0.03279415547079549
25,2023-02-14,88.0,89.95,86.65,87.21,822038.0,27157705.0,0.030269052558012544
26,2023-02-15,86.21,98.0,85.61,96.7,2764088.0,27157705.0,0.10177914518181856
27,2023-02-16,96.66,100.98,92.19,93.5,3064365.0,27157705.0,0.11283593366965286
28,2023-02-17,93.27,96.48,87.0,87.28,2149050.0,27157705.0,0.07913223889868455
29,2023-02-20,86.32,86.97,81.47,84.55,2134502.0,27157705.0,0.07859655298560758
30,2023-02-21,83.77,87.88,82.6,82.99,1405135.0,27157705.0,0.05173982853116638
31,2023-02-22,82.59,87.8,82.59,85.43,1468640.0,27157705.0,0.05407820727119615
32,2023-02-23,86.0,86.49,82.99,83.68,885454.0,27157705.0,0.032604154143363734
33,2023-02-24,83.8,86.2,83.17,83.68,748401.0,27157705.0,0.027557593692103217
34,2023-02-27,84.98,84.98,80.5,81.18,911404.0,27157705.0,0.033559684074924594
35,2023-02-28,82.95,86.69,82.06,82.5,1502786.0,27157705.0,0.05533553000888698
36,2023-03-01,82.9,86.96,82.1,84.88,1372450.0,27157705.0,0.05053630268095187
37,2023-03-02,83.52,87.79,83.4,84.19,1494227.0,27157705.0,0.05502037083030396
38,2023-03-03,83.0,84.27,78.5,79.0,1780501.0,27157705.0,0.0655615413747222
39,2023-03-06,78.05,78.31,74.99,76.35,2948725.0,27157705.0,0.10857784190527145
40,2023-03-07,75.97,81.33,75.97,80.5,2881242.0,27157705.0,0.10609298539769837
41,2023-03-08,79.5,83.68,79.42,83.22,2188918.0,27157705.0,0.08060025690683362
42,2023-03-09,85.0,85.01,80.83,82.66,1030556.0,27157705.0,0.03794709457224018
43,2023-03-10,82.17,86.58,82.17,85.0,1644733.0,27157705.0,0.06056229714550622
44,2023-03-13,84.26,89.75,83.07,88.5,1975009.0,27157705.0,0.07272370769179502
45,2023-03-14,93.0,97.0,92.01,94.02,3748950.0,27157705.0,0.13804369699133268
46,2023-03-15,94.03,95.88,91.74,92.0,1226122.0,27157705.0,0.045148218525829044
47,2023-03-16,94.01,94.8,90.89,93.4,1501352.0,27157705.0,0.05528272731440304
48,2023-03-17,93.64,99.19,93.64,98.34,1641368.0,27157705.0,0.0604383912410861
49,2023-03-20,102.3,115.0,99.33,106.45,3557990.0,27157705.0,0.1310121749978505
50,2023-03-21,103.0,106.62,99.68,103.42,2323066.0,27157705.0,0.08553984955650708
51,2023-03-22,103.3,103.3,96.18,98.01,2311190.0,27157705.0,0.0851025519277126
52,2023-03-23,99.53,104.96,99.38,103.98,1542049.0,27157705.0,0.0567812707296143
53,2023-03-24,102.0,123.0,100.74,114.0,2597734.0,27157705.0,0.0956536644020546
54,2023-03-27,113.95,120.92,110.1,115.0,2012424.0,27157705.0,0.07410140142548864
55,2023-03-28,114.95,114.95,104.99,106.35,2840860.0,27157705.0,0.10460604090073149
56,2023-03-29,105.99,118.21,103.93,118.0,2249761.0,27157705.0,0.0828406155822077
57,2023-03-30,116.92,127.99,113.99,115.51,2130086.0,27157705.0,0.07843394719841018
58,2023-03-31,114.07,120.0,111.0,120.0,2048665.0,27157705.0,0.07543586617499527
59,2023-04-03,117.0,128.0,115.01,127.39,1988641.0,27157705.0,0.07322566468705659
60,2023-04-04,136.0,149.56,124.81,133.69,4161586.0,27157705.0,0.15323776438399342
61,2023-04-06,131.0,153.0,126.0,141.4,2883123.0,27157705.0,0.10616224750950053
62,2023-04-07,141.4,147.5,135.47,141.0,1402806.0,27157705.0,0.051654070180083334
63,2023-04-10,142.0,142.99,125.5,125.5,2381348.0,27157705.0,0.08768590718545621
64,2023-04-11,125.17,127.98,122.13,124.87,2004649.0,27157705.0,0.0738151106656472
65,2023-04-12,122.65,135.51,121.12,134.0,2567512.0,27157705.0,0.09454083104592233
66,2023-04-13,132.77,135.0,126.51,127.0,1696717.0,27157705.0,0.06247645005349311
67,2023-04-14,125.14,138.0,125.14,130.5,2440117.0,27157705.0,0.08984989711023078
68,2023-04-17,131.0,131.0,123.32,124.76,1276935.0,27157705.0,0.04701925291551698
69,2023-04-18,122.89,128.0,121.56,124.8,1674310.0,28126202.0,0.05952847810735342
70,2023-04-19,122.95,131.75,122.95,125.37,1838375.0,28126202.0,0.06536165103272742
71,2023-04-20,123.47,129.86,122.52,129.55,1196016.0,28126202.0,0.042523195986432866
72,2023-04-21,129.0,129.25,116.49,118.1,2015823.0,28126202.0,0.07167064362262633
73,2023-04-24,119.32,123.68,111.91,114.72,1991101.0,28126202.0,0.07079167674327305
74,2023-04-25,115.55,116.74,111.11,114.0,1720834.0,28126202.0,0.061182594080779196
75,2023-04-26,115.18,117.0,109.0,111.82,1264336.0,28126202.0,0.0449522477297148
76,2023-04-27,108.76,112.0,106.32,109.34,1237618.0,28126202.0,0.044002314994395615
77,2023-04-28,107.17,117.2,107.17,112.15,1143532.0,28126202.0,0.04065717795811891
78,2023-05-04,112.98,115.35,106.3,114.64,1219357.0,28126202.0,0.0433530627419941
79,2023-05-05,115.8,136.0,106.77,132.57,4536822.0,28126202.0,0.16130233296340543
80,2023-05-08,140.18,148.0,121.98,142.6,4877592.0,28126202.0,0.17341808182988944
81,2023-05-09,141.72,143.72,131.0,136.0,3486936.0,28126202.0,0.12397464826569901
