,date,open,high,low,close,volume,outstanding_share,turnover
0,2023-05-04,6.37,6.48,6.26,6.41,260819023.0,19590425382.0,0.01331359671442585
1,2023-05-05,6.41,6.57,6.26,6.37,289866803.0,19590425382.0,0.01479635063291348
2,2023-05-08,6.34,6.76,6.29,6.64,467061625.0,19590425382.0,0.02384132125222476
3,2023-05-09,6.6,6.71,6.38,6.41,332830469.0,19590425382.0,0.016989445737396292
4,2023-05-10,6.41,6.67,6.31,6.51,287876421.0,19590425382.0,0.014694750899309493
5,2023-05-11,6.48,6.48,6.26,6.31,260332117.0,19590425382.0,0.013288742430228052
6,2023-05-12,6.31,6.45,6.15,6.16,234111666.0,19590425382.0,0.011950310492752525
7,2023-05-15,6.13,6.15,5.8,6.01,410561665.0,19590425382.0,0.02095726136591351
8,2023-05-16,5.98,6.07,5.84,5.89,221318156.0,19590425382.0,0.01129726137561825
9,2023-05-17,5.83,5.83,5.53,5.64,534357591.0,19590425382.0,0.027276466977127326
10,2023-05-18,5.66,5.76,5.62,5.69,282876979.0,19590425382.0,0.014439552663308269
11,2023-05-19,5.63,5.73,5.54,5.63,219873591.0,19590425382.0,0.011223523058464234
12,2023-05-22,5.61,5.74,5.58,5.68,174516009.0,19590425382.0,0.008908229688587984
13,2023-05-23,5.67,5.71,5.48,5.49,242081637.0,19590425382.0,0.012357140403006691
14,2023-05-24,5.46,5.53,5.43,5.44,174700457.0,19590425382.0,0.008917644900172387
15,2023-05-25,5.46,5.5,5.31,5.46,214290963.0,19590425382.0,0.010938555892558311
16,2023-05-26,5.46,5.58,5.38,5.54,258146734.0,19590425382.0,0.0131771888035259
17,2023-05-29,5.57,5.65,5.53,5.6,201445252.0,19590425382.0,0.010282842157429167
18,2023-05-30,5.58,5.79,5.54,5.78,296249450.0,19590425382.0,0.015122155043769432
19,2023-05-31,5.75,5.92,5.72,5.87,223487830.0,19590425382.0,0.011408013131013696
20,2023-06-01,5.83,6.0,5.79,5.96,240015944.0,19590425382.0,0.012251696393511216
21,2023-06-02,5.97,6.03,5.89,5.96,171776299.0,19590425382.0,0.008768380249559607
22,2023-06-05,5.93,6.02,5.91,5.93,174897024.0,19590425382.0,0.008927678730279038
23,2023-06-06,5.96,6.01,5.86,5.88,151197610.0,19590425382.0,0.007717933993353856
24,2023-06-07,5.87,5.94,5.82,5.9,101900373.0,19590425382.0,0.005201539579310397
25,2023-06-08,5.88,5.96,5.72,5.95,163050018.0,19590425382.0,0.008322944235290215
26,2023-06-09,5.94,6.33,5.89,6.33,254049025.0,19590425382.0,0.012968019838580144
27,2023-06-12,6.18,6.23,6.1,6.13,287651221.0,19590425382.0,0.01468325548787208
28,2023-06-13,6.1,6.13,5.93,6.03,223830258.0,19590425382.0,0.0114254924860212
29,2023-06-14,6.02,6.03,5.87,5.9,209787364.0,19590425382.0,0.010708668132992968
30,2023-06-15,5.9,5.96,5.78,5.85,222948093.0,19590425382.0,0.011380462070254397
31,2023-06-16,5.84,5.86,5.78,5.82,236194478.0,19590425382.0,0.01205662834748955
32,2023-06-19,5.83,5.97,5.7,5.94,354821088.0,19590425382.0,0.018111964445959167
