,date,open,high,low,close,volume,outstanding_share,turnover
0,2023-01-03,6.85,7.0,6.8,6.95,10428059.0,415758167.00000006,0.025082030439103793
1,2023-01-04,6.92,6.97,6.87,6.94,6113400.0,415758167.00000006,0.014704221071861708
2,2023-01-05,6.95,7.07,6.92,7.05,10301762.0,415758167.00000006,0.024778255288007364
3,2023-01-06,7.02,7.33,6.99,7.33,17586330.0,415758167.00000006,0.04229942162507176
4,2023-01-09,7.33,7.52,7.23,7.3,19052361.0,415758167.00000006,0.045825584467712926
5,2023-01-10,7.33,7.47,6.96,7.09,26875185.0,415758167.00000006,0.06464138803074912
6,2023-01-11,7.18,7.2,7.04,7.04,12516711.0,415758167.00000006,0.030105748950928
7,2023-01-12,7.05,7.17,7.02,7.17,8398000.0,415758167.00000006,0.020199242411995718
8,2023-01-13,7.19,7.89,7.19,7.89,29988941.0,415758167.00000006,0.07213073219076414
9,2023-01-16,7.87,8.67,7.62,8.67,71868688.0,415758167.00000006,0.1728617588406868
10,2023-01-17,8.95,9.54,8.39,9.54,77655148.0,415758167.00000006,0.18677960931071738
11,2023-01-18,10.08,10.49,8.91,9.34,132112498.0,415758167.00000006,0.31776284505314356
12,2023-01-19,8.47,8.72,8.41,8.41,25784000.0,415758167.00000006,0.06201682142782777
13,2023-01-20,7.58,8.0,7.57,7.73,75658863.0,415758167.00000006,0.1819780560077368
14,2023-01-30,7.79,8.32,7.76,8.24,68444258.0,415758167.00000006,0.16462516778413638
15,2023-01-31,8.06,8.14,7.94,8.05,40613419.0,415758167.00000006,0.09768519832828683
16,2023-02-01,8.08,8.24,8.06,8.21,35701968.0,415758167.00000006,0.08587195834928721
17,2023-02-02,8.22,8.22,7.96,8.06,30711635.0,415758167.00000006,0.07386898788208289
18,2023-02-03,8.12,8.12,7.87,7.99,24164360.0,415758167.00000006,0.05812119139922992
19,2023-02-06,7.98,8.36,7.95,8.27,52540612.0,415758167.00000006,0.1263730124151716
20,2023-02-07,8.15,8.4,8.12,8.37,41201260.0,415758167.00000006,0.09909909959748306
21,2023-02-08,8.37,8.99,8.13,8.7,61128765.0,415758167.00000006,0.14702961926421998
22,2023-02-09,8.7,8.77,8.47,8.54,38481718.0,415758167.00000006,0.0925579364505905
23,2023-02-10,8.49,8.54,8.28,8.39,28787073.0,415758167.00000006,0.06923994592269789
24,2023-02-13,8.32,8.43,8.28,8.43,17814407.0,415758167.00000006,0.04284800255048266
25,2023-02-14,8.39,8.4,8.03,8.05,33326886.0,415758167.00000006,0.08015930568599028
26,2023-02-15,8.11,8.2,8.02,8.09,17840741.0,415758167.00000006,0.04291134225632662
27,2023-02-16,8.06,8.3,7.79,7.9,20888100.0,415758167.00000006,0.05024098540438292
28,2023-02-17,7.85,7.93,7.75,7.82,15693510.0,415758167.00000006,0.037746726933207776
29,2023-02-20,7.79,7.94,7.78,7.94,10901602.0,415758167.00000006,0.026221017084674607
30,2023-02-21,7.96,8.08,7.92,8.01,12363602.0,415758167.00000006,0.02973748438716779
31,2023-02-22,7.95,8.09,7.92,7.94,8755022.0,415758167.00000006,0.021057967575655583
32,2023-02-23,7.93,8.05,7.93,7.97,8811176.0,415758167.00000006,0.021193031669297306
33,2023-02-24,7.92,8.09,7.86,8.04,13485256.0,415758167.00000006,0.032435336381497946
34,2023-02-27,7.97,8.02,7.87,7.88,8278271.0,415758167.00000006,0.019911264906072184
35,2023-02-28,7.9,7.94,7.86,7.92,5585800.0,415758167.00000006,0.013435214130141187
36,2023-03-01,7.92,8.06,7.91,8.05,10619700.0,415758167.00000006,0.025542973879813163
37,2023-03-02,8.05,8.06,7.88,7.91,10573800.0,415758167.00000006,0.025432573162176748
38,2023-03-03,7.92,7.92,7.82,7.86,7635118.0,415758167.00000006,0.01836432475901309
39,2023-03-06,7.87,7.9,7.82,7.86,5678331.0,415758167.00000006,0.013657773799065262
40,2023-03-07,7.84,7.86,7.65,7.65,9503200.0,415758167.00000006,0.02285751851508427
41,2023-03-08,7.64,7.76,7.59,7.75,5413300.0,415758167.00000006,0.013020309472357279
42,2023-03-09,7.76,7.83,7.59,7.82,7600900.0,415758167.00000006,0.01828202210637512
43,2023-03-10,7.75,7.89,7.57,7.78,13918700.0,415758167.00000006,0.033477875132155846
44,2023-03-13,7.69,7.73,7.57,7.63,8419660.0,415758167.00000006,0.02025134000554702
45,2023-03-14,7.62,7.62,7.23,7.34,10838170.0,415758167.00000006,0.02606844762234099
46,2023-03-15,7.39,7.42,7.35,7.36,4091430.0,415758167.00000006,0.009840889066648206
47,2023-03-16,7.33,7.41,7.27,7.27,5087500.0,415758167.00000006,0.012236680849134105
48,2023-03-17,7.32,7.36,7.29,7.29,4919540.0,415758167.00000006,0.011832696000894191
49,2023-03-20,7.29,7.33,7.2,7.31,5203732.0,415758167.00000006,0.012516247215415492
50,2023-03-21,7.3,7.46,7.28,7.44,5122060.0,415758167.00000006,0.012319806095354465
51,2023-03-22,7.44,7.56,7.44,7.49,4568750.0,415758167.00000006,0.010988960320291194
52,2023-03-23,7.44,7.5,7.41,7.46,4994550.0,415758167.00000006,0.012013113382809385
53,2023-03-24,7.46,7.51,7.44,7.5,4044050.0,415758167.00000006,0.009726928587310227
54,2023-03-27,7.5,7.51,7.41,7.44,4646560.0,415758167.00000006,0.011176112386506648
55,2023-03-28,7.45,7.49,7.41,7.44,3951790.0,415758167.00000006,0.009505020739616642
56,2023-03-29,7.33,7.49,7.33,7.35,5152800.0,415758167.00000006,0.012393743307993752
57,2023-03-30,7.35,7.38,7.26,7.32,5178700.0,415758167.00000006,0.012456039137771163
58,2023-03-31,7.35,7.5,7.32,7.49,6394250.0,415758167.00000006,0.01537973395962177
59,2023-04-03,7.49,7.53,7.42,7.45,4997180.0,415758167.00000006,0.012019439175562844
60,2023-04-04,7.47,7.47,7.15,7.16,10748645.0,415758167.00000006,0.025853118118062124
61,2023-04-06,7.16,7.16,6.97,7.06,7809980.0,415758167.00000006,0.018784910604053146
62,2023-04-07,7.06,7.11,7.03,7.09,3182211.0,415758167.00000006,0.007653995164934426
63,2023-04-10,7.09,7.15,6.98,6.99,4164339.0,415758167.00000006,0.010016253030093812
64,2023-04-11,7.03,7.04,6.87,7.01,5701622.0,415758167.00000006,0.013713794346221464
65,2023-04-12,6.98,7.03,6.95,6.99,3638100.0,415758167.00000006,0.008750519625992097
66,2023-04-13,6.98,7.01,6.92,6.95,3927210.0,415758167.00000006,0.009445899832437927
67,2023-04-14,6.98,6.99,6.92,6.97,3383288.0,415758167.00000006,0.008137634491735673
68,2023-04-17,6.95,7.03,6.93,6.99,3894440.0,415758167.00000006,0.009367079973680949
69,2023-04-18,6.97,7.0,6.91,6.95,3286988.0,415758167.00000006,0.007906009456694568
70,2023-04-19,6.96,6.96,6.76,6.85,6756883.0,415758167.00000006,0.016251954949570477
71,2023-04-20,6.79,6.85,6.73,6.77,5046230.0,415758167.00000006,0.01213741641303705
72,2023-04-21,6.7,6.82,6.61,6.62,5169090.0,415758167.00000006,0.012432924739154912
73,2023-04-24,6.57,6.77,6.56,6.69,4703017.0,415758167.00000006,0.011311905269199436
