,date,open,high,low,close,volume,outstanding_share,turnover
0,2023-08-01,30.6,31.3,30.0,30.88,10931953.0,640723091.0,0.017061899521895022
1,2023-08-02,30.66,30.81,30.3,30.66,8565629.0,640723091.0,0.013368690968560706
2,2023-08-03,30.38,30.95,30.3,30.59,6847694.0,640723091.0,0.010687446880231136
3,2023-08-04,30.38,32.69,30.38,32.28,24367251.0,640723091.0,0.038030861291371815
4,2023-08-07,32.08,33.4,32.08,32.66,16106318.0,640723091.0,0.025137720532066792
5,2023-08-08,32.7,33.29,32.35,32.63,12694272.0,640723091.0,0.01981241534496218
6,2023-08-09,32.9,33.38,31.86,31.92,14935378.0,640723091.0,0.02331019157853326
7,2023-08-10,31.6,32.15,31.1,31.48,11277521.0,640723091.0,0.017601240158831733
8,2023-08-11,31.39,31.84,30.2,30.27,11232195.0,640723091.0,0.017530498210185468
9,2023-08-14,29.77,31.83,29.58,31.73,17638653.0,640723091.0,0.027529291901234133
10,2023-08-15,31.71,31.72,30.33,30.66,12377984.0,640723091.0,0.019318773076651922
11,2023-08-16,30.6,30.6,28.24,28.51,29018357.0,640723091.0,0.04529001281147833
12,2023-08-17,28.42,29.36,28.02,28.78,18438174.0,640723091.0,0.028777133615120482
13,2023-08-18,28.68,29.42,27.88,27.88,11783411.0,640723091.0,0.01839080121431116
14,2023-08-21,27.88,29.05,27.88,27.99,14917180.0,640723091.0,0.023281789293278333
15,2023-08-22,28.89,32.55,28.39,32.2,57422496.0,640723091.0,0.08962139308945243
16,2023-08-23,31.71,34.88,31.4,32.94,69271684.0,640723091.0,0.10811485487729987
17,2023-08-24,33.64,33.78,29.6,30.02,71698466.0,640723091.0,0.11190242244601732
18,2023-08-25,29.6,29.8,27.46,27.6,40319064.0,640723091.0,0.06292744020989248
19,2023-08-28,30.4,30.41,26.88,27.0,39222112.0,640723091.0,0.06121538703839222
20,2023-08-29,26.98,29.63,26.8,28.97,44256056.0,640723091.0,0.06907204784976292
21,2023-08-30,28.67,30.46,28.67,30.01,40024221.0,640723091.0,0.06246726793868586
22,2023-08-31,29.78,30.53,29.62,30.16,26086838.0,640723091.0,0.04071468371661979
23,2023-09-01,30.18,31.25,29.75,30.39,29374215.0,640723091.0,0.045845413428372915
