,date,open,high,low,close,volume,outstanding_share,turnover
0,2023-08-01,23.7,24.08,23.37,23.97,5631440.0,316321625.0,0.017802892862604634
1,2023-08-02,23.88,23.99,23.51,23.7,3969082.0,316321625.0,0.01254761510535361
2,2023-08-03,23.7,23.89,23.47,23.58,3174730.0,316321625.0,0.010036398870927651
3,2023-08-04,23.63,24.98,23.56,24.61,8713054.0,316321625.0,0.027544920458726148
4,2023-08-07,24.56,25.08,24.14,24.38,6167364.0,316321625.0,0.019497130491789805
5,2023-08-08,24.37,24.56,24.09,24.11,3652788.0,316321625.0,0.01154770243735312
6,2023-08-09,24.06,24.42,23.86,24.17,5291900.0,316321625.0,0.016729491700101122
7,2023-08-10,24.1,24.28,23.78,24.12,2595400.0,316321625.0,0.00820494014596694
8,2023-08-11,24.11,24.38,23.7,23.77,4842878.0,316321625.0,0.015309980783008433
9,2023-08-14,23.54,24.09,23.41,23.95,4581321.0,316321625.0,0.014483110346945138
10,2023-08-15,23.96,24.11,22.58,22.97,7026296.0,316321625.0,0.02221250602136354
11,2023-08-16,22.94,23.1,22.26,22.29,6241401.0,316321625.0,0.019731186573159518
12,2023-08-17,22.45,22.71,22.0,22.6,4834900.0,316321625.0,0.015284759617683425
13,2023-08-18,22.6,23.11,21.86,21.86,5590737.0,316321625.0,0.017674216867088994
14,2023-08-21,21.97,22.56,21.8,21.89,7192470.0,316321625.0,0.022737838426316884
15,2023-08-22,22.2,22.5,21.39,21.93,10393802.0,316321625.0,0.032858335246602255
16,2023-08-23,21.94,22.13,21.12,21.14,6851713.0,316321625.0,0.021660589913825842
17,2023-08-24,21.28,21.46,20.99,21.03,6543859.0,316321625.0,0.020687358949929523
18,2023-08-25,20.97,21.44,20.2,20.88,12839558.0,316321625.0,0.040590199927052095
19,2023-08-28,21.98,22.1,20.25,20.3,9296984.0,316321625.0,0.029390921344691498
20,2023-08-29,20.3,21.24,20.3,20.88,10690472.0,316321625.0,0.0337962097912212
21,2023-08-30,20.98,22.37,20.88,22.12,13996382.0,316321625.0,0.044247313157929055
22,2023-08-31,21.97,22.16,21.66,21.89,6411148.0,316321625.0,0.02026781444360625
23,2023-09-01,21.89,22.1,21.34,21.38,4782709.0,316321625.0,0.015119766155728367
24,2023-09-04,21.9,22.56,21.53,22.51,10358628.0,316321625.0,0.032747138296346325
25,2023-09-05,22.88,24.62,22.62,23.67,26271561.0,316321625.0,0.08305331954462487
