,date,open,high,low,close,volume,outstanding_share,turnover
0,2020-01-02,9.58,9.81,9.56,9.78,3056599.0,94432117.99999999,0.032368213958729596
1,2020-01-03,9.78,10.0,9.73,9.96,3819040.0,94432117.99999999,0.040442172439677786
2,2020-01-06,9.91,10.11,9.84,9.98,3523960.0,94432117.99999999,0.037317388136947224
3,2020-01-07,10.11,10.15,9.96,10.04,3404823.0,94432117.99999999,0.036055772888626735
4,2020-01-08,10.0,10.13,9.83,9.86,3470580.0,94432117.99999999,0.03675211436007398
5,2020-01-09,9.97,10.18,9.97,10.12,3737995.0,94432117.99999999,0.0395839368974018
6,2020-01-10,10.08,10.21,9.97,10.09,3285290.0,94432117.99999999,0.034789964151815386
7,2020-01-13,10.08,10.33,10.05,10.3,4902843.0,94432117.99999999,0.05191923154789349
8,2020-01-14,10.28,10.54,10.14,10.41,7228455.0,94432117.99999999,0.07654657285141059
9,2020-01-15,10.44,11.17,10.35,11.02,13069562.0,94432117.99999999,0.1384016611805742
10,2020-01-16,10.65,10.65,10.16,10.24,12026600.0,94432117.99999999,0.12735709263663875
11,2020-01-17,10.47,11.26,10.47,11.26,9006006.0,94432117.99999999,0.09537015785243746
12,2020-01-20,11.82,11.95,10.82,11.13,13005157.0,94432117.99999999,0.1377196368718533
13,2020-01-21,10.98,12.12,10.92,11.57,14043947.0,94432117.99999999,0.14872002553199115
14,2020-01-22,11.39,12.73,11.38,12.73,7901354.0,94432117.99999999,0.08367231581102524
15,2020-01-23,12.63,13.4,11.82,12.29,15095451.0,94432117.99999999,0.1598550505877672
16,2020-02-03,11.06,11.06,11.06,11.06,1073400.0,94432117.99999999,0.011366895318391568
17,2020-02-04,9.96,11.23,9.96,10.79,10395548.0,94432117.99999999,0.11008487599526257
18,2020-02-05,10.8,11.87,10.8,11.41,10578426.0,94432117.99999999,0.11202148404634958
19,2020-02-06,11.3,12.09,11.12,11.65,10574610.0,94432117.99999999,0.1119810740663468
20,2020-02-07,11.47,12.47,11.3,12.2,10226057.0,94432117.99999999,0.10829003115232469
21,2020-02-10,12.04,12.52,11.85,12.03,7567528.0,94432117.99999999,0.08013722619246982
22,2020-02-11,12.06,12.39,11.54,12.39,9040574.0,94432117.99999999,0.09573621974676033
23,2020-02-12,12.36,13.47,12.21,13.1,11366350.0,94432117.99999999,0.12036529774753121
24,2020-02-13,12.86,13.98,12.73,13.42,10711915.0,94432117.99999999,0.11343508148361135
25,2020-02-14,13.29,13.71,12.92,13.58,7291822.0,94432117.99999999,0.0772176051372691
26,2020-02-17,13.87,14.02,13.38,13.84,7069234.0,94432117.99999999,0.07486048337918251
27,2020-02-18,13.66,14.49,13.66,14.36,7888930.0,94432117.99999999,0.08354075040443339
28,2020-02-19,14.12,14.15,13.45,13.53,7887801.0,94432117.99999999,0.0835287947263875
29,2020-02-20,13.66,13.68,12.81,13.34,8241553.0,94432117.99999999,0.08727489306127817
30,2020-02-21,13.65,14.2,13.35,13.57,9598381.0,94432117.99999999,0.10164318246044213
31,2020-02-24,13.95,14.93,13.76,14.93,10556027.0,94432117.99999999,0.11178428720618129
32,2020-02-25,14.94,14.95,13.97,14.56,13239839.0,94432117.99999999,0.14020482946278937
33,2020-02-26,14.08,14.3,13.1,13.1,9271812.0,94432117.99999999,0.09818494169536685
34,2020-02-27,13.24,14.39,12.86,14.0,10523976.0,94432117.99999999,0.11144487937885711
35,2020-02-28,13.44,13.84,13.14,13.16,6398083.0,94432117.99999999,0.06775325107078506
36,2020-03-02,13.41,13.93,13.02,13.56,7082616.0,94432117.99999999,0.07500219363924467
37,2020-03-03,14.0,14.45,13.59,13.86,8293478.0,94432117.99999999,0.08782475894483274
38,2020-03-04,13.72,14.04,12.91,13.17,9722981.0,94432117.99999999,0.10296264878862509
39,2020-03-05,13.47,13.54,12.54,12.72,6704705.0,94432117.99999999,0.07100026073755966
40,2020-03-06,12.56,12.97,12.4,12.72,3816505.0,94432117.99999999,0.040415327759565876
41,2020-03-09,12.54,12.63,11.62,11.69,6312196.0,94432117.99999999,0.06684374060105272
42,2020-03-10,11.64,12.15,11.42,12.12,5211068.0,94432117.99999999,0.055183216371362136
43,2020-03-11,12.24,12.54,11.85,11.85,4938398.0,94432117.99999999,0.05229574539459129
44,2020-03-12,11.76,11.86,11.44,11.72,3930226.0,94432117.99999999,0.041619589640041754
45,2020-03-13,11.05,11.77,11.02,11.58,4840856.0,94432117.99999999,0.05126281293404857
46,2020-03-16,11.69,11.72,10.92,11.02,4591290.0,94432117.99999999,0.04862000447771383
47,2020-03-17,11.5,11.5,10.68,11.24,4155450.0,94432117.99999999,0.04400462562959777
48,2020-03-18,11.34,11.69,11.08,11.14,4132700.0,94432117.99999999,0.043763711833721665
49,2020-03-19,11.14,11.47,11.0,11.36,3209460.0,94432117.99999999,0.03398695346428638
50,2020-03-20,11.63,11.91,11.39,11.73,3981989.0,94432117.99999999,0.042167740005577346
51,2020-03-23,11.4,11.79,11.11,11.11,3094390.0,94432117.99999999,0.03276840618993636
52,2020-03-24,11.41,11.89,11.28,11.82,5508668.0,94432117.99999999,0.058334686509943584
53,2020-03-25,12.05,12.31,11.76,11.9,4777610.0,94432117.99999999,0.0505930619918956
54,2020-03-26,11.76,12.06,11.55,11.68,3241410.0,94432117.99999999,0.03432529174025304
55,2020-03-27,11.82,12.84,11.69,12.31,11756117.0,94432117.99999999,0.12449278115312422
56,2020-03-30,11.94,12.0,11.08,11.09,10260336.0,94432117.99999999,0.10865303264721862
57,2020-03-31,11.2,11.2,10.43,10.54,5966684.0,94432117.99999999,0.06318490071354749
58,2020-04-01,10.56,10.7,10.32,10.38,3241364.0,94432117.99999999,0.03432480461785259
59,2020-04-02,10.29,10.74,10.23,10.71,3062279.0,94432117.99999999,0.032428362985568115
60,2020-04-03,10.74,10.87,10.46,10.67,2834193.0,94432117.99999999,0.03001301951101002
61,2020-04-07,10.9,11.26,10.89,11.02,3614025.0,94432117.99999999,0.03827114202818156
62,2020-04-08,11.19,11.33,11.02,11.09,2488325.0,94432117.99999999,0.026350409719709988
63,2020-04-09,11.24,11.42,11.14,11.27,2635620.0,94432117.99999999,0.027910207414811986
64,2020-04-10,11.27,11.27,10.9,11.06,2955910.0,94432117.99999999,0.03130195597222547
65,2020-04-13,11.0,11.08,10.63,11.01,1868360.0,94432117.99999999,0.019785217567607667
66,2020-04-14,11.02,11.23,10.98,11.17,2176320.0,94432117.99999999,0.023046396142465005
67,2020-04-15,11.27,11.27,10.97,10.99,1848110.0,94432117.99999999,0.019570777815234433
68,2020-04-16,10.92,11.17,10.9,11.14,1732090.0,94432117.99999999,0.01834217040435332
69,2020-04-17,11.17,11.3,10.97,11.01,2687623.0,94432117.99999999,0.028460899288523852
70,2020-04-20,11.03,11.12,10.89,11.08,1691560.0,94432117.99999999,0.017912973211084815
71,2020-04-21,11.04,11.36,10.43,11.2,2960610.0,94432117.99999999,0.031351727174010864
72,2020-04-22,11.09,11.22,10.96,11.19,1895334.0,94432117.99999999,0.020070861907386217
73,2020-04-23,11.19,11.21,10.98,11.0,1523420.0,94432117.99999999,0.0161324349412559
74,2020-04-24,10.92,11.04,10.67,10.71,2265660.0,94432117.99999999,0.02399247256108351
75,2020-04-27,10.84,10.84,10.61,10.7,1371280.0,94432117.99999999,0.014521330549845342
