,date,open,high,low,close,volume,outstanding_share,turnover
0,2022-10-18,72.0,78.5,64.18,76.0,19375800.0,26541205.0,0.7300271408174572
1,2022-10-19,69.57,73.38,66.86,72.88,11644050.0,26541205.0,0.438715951291586
2,2022-10-20,72.5,77.0,67.74,68.0,8429611.0,26541205.0,0.31760468298255484
3,2022-10-21,66.2,71.99,63.77,69.06,7291545.0,26541205.0,0.27472546932213515
4,2022-10-24,69.0,75.68,68.5,71.51,7131819.0,26541205.0,0.2687074305782273
5,2022-10-25,71.2,72.59,64.74,65.0,5454972.0,26541205.0,0.2055284226921875
6,2022-10-26,65.01,75.98,64.68,71.1,6527312.0,26541205.0,0.24593126046839245
7,2022-10-27,71.5,74.6,69.51,72.0,4195036.0,26541205.0,0.15805748081144017
8,2022-10-28,72.02,73.46,67.13,68.8,2882743.0,26541205.0,0.10861387039510828
9,2022-10-31,71.5,82.56,71.02,82.56,6420363.0,26541205.0,0.24190171471114444
10,2022-11-01,83.0,83.39,76.81,79.0,5064154.0,26541205.0,0.1908034695485755
11,2022-11-02,79.0,85.05,76.8,83.3,4549195.0,26541205.0,0.17140122311703632
12,2022-11-03,81.99,82.9,75.67,79.38,3584479.0,26541205.0,0.13505336325159314
13,2022-11-04,79.59,82.5,77.5,80.37,2346429.0,26541205.0,0.08840702598092287
14,2022-11-07,80.39,83.52,76.33,76.72,3601681.0,26541205.0,0.13570148755491696
15,2022-11-08,76.35,79.5,74.76,77.47,3401718.0,26541205.0,0.1281674287207382
16,2022-11-09,77.4,80.95,75.8,77.99,3279077.0,26541205.0,0.1235466513295082
17,2022-11-10,77.0,85.78,76.03,81.1,3822524.0,26541205.0,0.14402224767112118
18,2022-11-11,83.12,84.9,78.13,79.4,2296617.0,26541205.0,0.08653024608340126
19,2022-11-14,81.2,81.2,76.6,78.85,2003161.0,26541205.0,0.07547362676261307
20,2022-11-15,80.0,88.28,78.56,84.16,3075116.0,26541205.0,0.11586195879199908
21,2022-11-16,85.32,88.18,83.01,84.3,1880180.0,26541205.0,0.07084003910146507
22,2022-11-17,84.22,94.95,84.22,94.95,2670251.0,26541205.0,0.10060775311444978
