,date,open,high,low,close,volume,outstanding_share,turnover
0,2023-01-03,8.67,9.45,8.55,9.32,66751525.0,1074302990.0,0.06213472886266471
1,2023-01-04,9.51,9.8,9.17,9.34,65538268.0,1074302990.0,0.061005385454619275
2,2023-01-05,9.43,9.44,9.03,9.11,42183714.0,1074302990.0,0.03926612361006274
3,2023-01-06,8.98,9.18,8.89,8.96,38043333.0,1074302990.0,0.03541210752843572
4,2023-01-09,8.92,9.19,8.87,8.93,28171517.0,1074302990.0,0.02622306487297406
5,2023-01-10,8.93,9.19,8.82,9.0,29109199.0,1074302990.0,0.027095893124154852
6,2023-01-11,9.09,9.12,8.53,8.56,43840585.0,1074302990.0,0.04080839894153138
7,2023-01-12,8.53,8.76,8.49,8.59,28188424.0,1074302990.0,0.026238802518831303
8,2023-01-13,8.64,8.73,8.45,8.55,19489816.0,1074302990.0,0.018141824216648603
9,2023-01-16,8.55,8.85,8.55,8.66,19579727.0,1074302990.0,0.018225516620781257
10,2023-01-17,8.62,8.76,8.36,8.41,20832061.0,1074302990.0,0.019391234310908882
11,2023-01-18,8.49,8.99,8.36,8.82,31002909.0,1074302990.0,0.02885862674551432
12,2023-01-19,8.78,9.11,8.75,9.0,28358866.0,1074302990.0,0.026397456084526025
13,2023-01-20,8.96,9.46,8.89,9.1,37192745.0,1074302990.0,0.034620349516108116
14,2023-01-30,9.55,10.01,9.52,9.63,59986290.0,1074302990.0,0.055837403933875304
15,2023-01-31,9.63,9.64,9.11,9.12,42893208.0,1074302990.0,0.03992654623441009
16,2023-02-01,9.13,9.9,9.13,9.76,55356142.0,1074302990.0,0.05152749505053505
17,2023-02-02,9.66,9.94,9.42,9.42,42293564.0,1074302990.0,0.03936837595509252
18,2023-02-03,9.42,9.79,9.24,9.73,47741722.0,1074302990.0,0.04443971807245924
19,2023-02-06,9.7,10.32,9.63,10.2,77777808.0,1074302990.0,0.07239839107214996
20,2023-02-07,10.17,10.17,9.58,9.82,62768219.0,1074302990.0,0.058426923860651264
21,2023-02-08,9.8,9.83,9.5,9.65,31702538.0,1074302990.0,0.029509866671785023
22,2023-02-09,9.56,9.78,9.28,9.72,36855300.0,1074302990.0,0.03430624353004919
23,2023-02-10,9.72,9.73,9.37,9.45,31414144.0,1074302990.0,0.029241419127019278
24,2023-02-13,9.43,9.81,9.37,9.79,37388595.0,1074302990.0,0.03480265376530321
25,2023-02-14,9.82,10.31,9.6,9.62,42901854.0,1074302990.0,0.03993459424328699
26,2023-02-15,9.62,10.27,9.53,10.13,60260193.0,1074302990.0,0.05609236273278919
27,2023-02-16,10.13,10.5,9.8,9.91,71679610.0,1074302990.0,0.06672196825962479
28,2023-02-17,9.95,10.07,9.07,9.15,59595726.0,1074302990.0,0.05547385286528896
29,2023-02-20,9.15,9.74,9.12,9.52,40297381.0,1074302990.0,0.03751025676657569
30,2023-02-21,9.66,10.48,9.66,9.82,79991024.0,1074302990.0,0.07445853241086112
31,2023-02-22,10.27,10.81,10.17,10.81,68147051.0,1074302990.0,0.0634337348348998
32,2023-02-23,10.87,11.47,10.47,10.84,157716881.0,1074302990.0,0.14680856561704253
33,2023-02-24,10.84,11.11,10.26,11.0,124922688.0,1074302990.0,0.11628254706802967
34,2023-02-27,10.66,11.08,10.41,10.53,76534190.0,1074302990.0,0.07124078654942588
35,2023-02-28,10.87,11.26,10.54,10.94,107508472.0,1074302990.0,0.10007276625005018
36,2023-03-01,10.87,12.04,10.68,11.88,147027804.0,1074302990.0,0.13685878692378953
37,2023-03-02,11.67,12.25,11.6,11.79,94428281.0,1074302990.0,0.08789725233846739
38,2023-03-03,11.67,12.02,11.34,11.6,72842862.0,1074302990.0,0.06780476520874246
39,2023-03-06,11.64,11.71,11.2,11.41,49711462.0,1074302990.0,0.04627322316211742
40,2023-03-07,11.71,12.21,11.28,11.49,80269290.0,1074302990.0,0.07471755244765725
41,2023-03-08,11.42,12.03,11.42,11.82,69461015.0,1074302990.0,0.06465681995355892
42,2023-03-09,11.62,11.76,11.08,11.29,60865418.0,1074302990.0,0.056655728008352654
43,2023-03-10,11.03,11.83,10.99,11.36,56527389.0,1074302990.0,0.05261773403423181
44,2023-03-13,11.4,12.2,11.13,12.14,73890975.0,1074302990.0,0.0687803866207242
45,2023-03-14,12.04,12.78,11.87,12.45,82099375.0,1074302990.0,0.07642106162247579
46,2023-03-15,12.4,12.45,11.99,12.17,42472451.0,1074302990.0,0.03953489043160906
47,2023-03-16,12.02,12.32,11.72,11.95,42615241.0,1074302990.0,0.03966780451760634
48,2023-03-17,12.17,12.71,12.01,12.54,63404754.0,1074302990.0,0.05901943361434748
49,2023-03-20,12.65,12.94,11.88,11.95,64640220.0,1074302990.0,0.06016944996122556
50,2023-03-21,11.97,12.2,11.61,11.92,46099479.0,1074302990.0,0.04291105901138747
51,2023-03-22,11.92,13.01,11.84,12.76,76632556.0,1074302990.0,0.0713323491727413
52,2023-03-23,12.57,12.89,12.32,12.81,60350461.0,1074302990.0,0.05617638744540774
53,2023-03-24,12.67,13.0,12.38,12.75,52261470.0,1074302990.0,0.048646862650917506
54,2023-03-27,12.76,12.92,11.98,12.28,68047407.0,1074302990.0,0.06334098260305503
55,2023-03-28,12.15,12.33,11.62,12.1,57252149.0,1074302990.0,0.0532923668024046
56,2023-03-29,11.97,12.03,10.94,11.28,82913676.0,1074302990.0,0.07717904238542611
57,2023-03-30,11.16,11.37,10.99,11.09,45693847.0,1074302990.0,0.042533482104522485
58,2023-03-31,11.01,11.31,10.79,11.21,40707400.0,1074302990.0,0.0378919172513892
59,2023-04-03,11.12,11.55,10.88,11.49,59790131.0,1074302990.0,0.055654812056326865
60,2023-04-04,11.57,12.03,11.39,11.72,70520939.0,1074302990.0,0.06564343547065805
61,2023-04-06,11.47,12.17,11.2,11.87,67095761.0,1074302990.0,0.06245515615664441
62,2023-04-07,11.87,11.95,11.33,11.66,49128285.0,1074302990.0,0.04573038096077532
63,2023-04-10,11.81,12.15,11.24,11.32,50537034.0,1074302990.0,0.04704169537869386
64,2023-04-11,11.31,12.02,11.17,11.67,53893321.0,1074302990.0,0.050165848463290606
65,2023-04-12,11.66,12.37,11.59,12.11,68141052.0,1074302990.0,0.0634281507491662
66,2023-04-13,12.07,12.17,11.49,11.65,54074244.0,1074302990.0,0.05033425812209645
67,2023-04-14,11.69,12.04,11.43,11.58,36957504.0,1074302990.0,0.034401378702297015
68,2023-04-17,11.47,11.47,11.14,11.24,30165120.0,1074302990.0,0.028078782504365924
69,2023-04-18,11.24,11.27,10.69,11.07,40676785.0,1074302990.0,0.03786341970434244
70,2023-04-19,11.03,11.38,10.95,11.0,36482033.0,1074302990.0,0.03395879313339713
71,2023-04-20,11.37,12.08,11.33,11.61,69334033.0,1074302990.0,0.06453862052455053
72,2023-04-21,11.34,11.38,10.45,10.45,64286001.0,1074302990.0,0.05983973013051001
73,2023-04-24,10.36,10.58,10.17,10.25,35550223.0,1074302990.0,0.03309143075176585
74,2023-04-25,10.22,10.37,9.99,10.13,32555327.0,1074302990.0,0.030303673454357603
75,2023-04-26,10.01,10.2,9.58,9.67,39717597.0,1074302990.0,0.036970572892103745
76,2023-04-27,9.59,9.94,9.59,9.71,23249267.0,1074302990.0,0.021641256904627995
77,2023-04-28,9.68,10.02,9.68,9.9,22741511.0,1074302990.0,0.02116861929240279
78,2023-05-04,9.85,9.95,9.37,9.66,32928192.0,1074302990.0,0.0306507496548995
79,2023-05-05,9.68,10.02,9.52,9.91,36813577.0,1074302990.0,0.03426740625565977
80,2023-05-08,9.84,10.42,9.7,10.29,40138896.0,1074302990.0,0.03736273320806824
81,2023-05-09,10.22,10.5,10.11,10.12,31839676.0,1074302990.0,0.029637519672173675
82,2023-05-10,10.04,10.21,9.92,10.09,23882639.0,1074302990.0,0.02223082242375589
83,2023-05-11,10.14,10.23,9.89,9.95,17395390.0,1074302990.0,0.01619225689765603
84,2023-05-12,9.95,10.02,9.76,9.77,13742006.0,1074302990.0,0.012791555201759236
85,2023-05-15,9.76,9.83,9.56,9.77,13678616.0,1074302990.0,0.012732549501700633
86,2023-05-16,9.78,9.84,9.31,9.36,23132108.0,1074302990.0,0.02153220107858026
87,2023-05-17,9.33,9.49,9.25,9.43,13504287.0,1074302990.0,0.012570277776104859
88,2023-05-18,9.47,9.58,9.35,9.52,19861468.0,1074302990.0,0.01848777131300733
89,2023-05-19,9.47,9.55,9.34,9.42,14496956.0,1074302990.0,0.01349428991163843
90,2023-05-22,9.39,9.45,9.22,9.27,12960455.0,1074302990.0,0.012064059320918395
91,2023-05-23,9.34,9.34,9.08,9.14,13710318.0,1074302990.0,0.0127620588675826
92,2023-05-24,9.14,9.2,9.0,9.04,13485778.0,1074302990.0,0.01255304893082351
93,2023-05-25,9.02,9.18,8.83,8.99,15491646.0,1074302990.0,0.014420183266919885
94,2023-05-26,9.02,9.14,8.9,9.11,16440242.0,1074302990.0,0.015303170663240917
95,2023-05-29,9.16,9.42,9.11,9.33,24016917.0,1074302990.0,0.022355813232912997
96,2023-05-30,9.33,9.49,9.07,9.47,20670332.0,1074302990.0,0.01924069112010942
97,2023-05-31,9.47,9.92,9.46,9.9,34949483.0,1074302990.0,0.03253224027608822
98,2023-06-01,9.84,9.91,9.67,9.84,27697417.0,1074302990.0,0.02578175548036034
99,2023-06-02,9.87,10.21,9.81,10.07,33030786.0,1074302990.0,0.03074624785322435
100,2023-06-05,10.1,10.27,10.01,10.22,28152733.0,1074302990.0,0.0262055800477666
101,2023-06-06,10.21,10.51,10.05,10.1,37996712.0,1074302990.0,0.035368711018853256
102,2023-06-07,10.1,10.45,10.09,10.29,32745878.0,1074302990.0,0.030481045203085585
103,2023-06-08,10.33,10.84,10.3,10.47,55301145.0,1074302990.0,0.05147630185782132
104,2023-06-09,10.37,11.52,10.33,11.52,95326819.0,1074302990.0,0.08873364394154763
105,2023-06-12,11.61,12.67,11.52,12.67,117245620.0,1074302990.0,0.10913645507027771
106,2023-06-13,12.92,13.89,12.44,13.02,153414100.0,1074302990.0,0.14280338175359636
107,2023-06-14,12.82,13.62,12.77,13.44,127225322.0,1074302990.0,0.11842592190867866
108,2023-06-15,13.15,14.56,13.13,14.22,121730434.0,1074302990.0,0.11331108182059514
109,2023-06-16,13.93,15.65,13.69,15.65,68935176.0,1074302990.0,0.0641673500322288
110,2023-06-19,17.21,17.21,15.43,16.33,216176665.0,1074302990.0,0.20122504266696678
111,2023-06-20,16.01,17.74,15.69,17.11,188434496.0,1074302990.0,0.17540163040968546
112,2023-06-21,16.75,17.19,15.47,15.77,147821632.0,1074302990.0,0.13759771067936802
113,2023-06-26,15.56,15.98,14.46,14.95,111255858.0,1074302990.0,0.10356096840054406
114,2023-06-27,15.04,16.26,14.86,15.77,101312124.0,1074302990.0,0.0943049818748061
115,2023-06-28,15.06,15.39,14.19,14.19,39062709.0,1074302990.0,0.036360979503556996
116,2023-06-29,14.03,14.8,13.79,14.4,124454792.0,1074302990.0,0.115847012582549
117,2023-06-30,14.6,15.33,13.3,15.06,130662813.0,1074302990.0,0.12162566260752937
118,2023-07-03,15.0,15.1,13.74,14.53,99847486.0,1074302990.0,0.09294164395837715
119,2023-07-04,14.55,15.31,14.27,15.13,80058842.0,1074302990.0,0.07452165985314814
120,2023-07-05,15.37,15.5,14.49,14.65,100227877.0,1074302990.0,0.0932957256313696
121,2023-07-06,14.51,15.08,14.35,14.43,67691375.0,1074302990.0,0.06300957516649935
122,2023-07-07,14.19,14.29,13.2,13.99,89009567.0,1074302990.0,0.08285331775908024
123,2023-07-10,14.03,14.1,13.6,13.8,42077826.0,1074302990.0,0.03916755923764114
124,2023-07-11,13.86,13.9,13.43,13.49,43143891.0,1074302990.0,0.04015989101919934
125,2023-07-12,13.49,13.6,12.64,12.68,67617075.0,1074302990.0,0.06294041404464489
126,2023-07-13,12.8,12.96,12.34,12.89,63368789.0,1074302990.0,0.05898595609419276
127,2023-07-14,13.0,14.18,13.0,13.84,105845104.0,1074302990.0,0.09852444327647268
128,2023-07-17,13.95,15.22,13.95,14.75,137744120.0,1074302990.0,0.12821719876252044
129,2023-07-18,14.89,14.89,14.11,14.19,71252211.0,1074302990.0,0.06632412984348111
130,2023-07-19,14.49,14.49,13.75,13.92,56856744.0,1074302990.0,0.05292430955628263
131,2023-07-20,14.19,14.19,13.17,13.3,56550893.0,1074302990.0,0.05263961240580742
132,2023-07-21,13.26,13.89,12.98,13.42,59689887.0,1074302990.0,0.055561501322825134
133,2023-07-24,13.42,14.76,13.42,14.76,86643284.0,1074302990.0,0.08065069613182405
134,2023-07-25,15.66,15.66,14.71,14.9,148593260.0,1074302990.0,0.13831596987363873
135,2023-07-26,14.91,15.1,14.2,14.27,104383646.0,1074302990.0,0.09716406541882565
136,2023-07-27,14.25,14.33,13.46,13.59,74452280.0,1074302990.0,0.06930286957499765
137,2023-07-28,13.33,13.67,13.04,13.1,63365780.0,1074302990.0,0.05898315520838306
138,2023-07-31,13.1,13.58,12.75,13.23,69012504.0,1074302990.0,0.06423932972577875
139,2023-08-01,13.23,13.35,12.49,12.95,60812349.0,1074302990.0,0.05660632946762999
140,2023-08-02,12.84,13.07,12.7,12.97,48939107.0,1074302990.0,0.0455542872500057
141,2023-08-03,12.83,13.2,12.71,12.85,42640484.0,1074302990.0,0.039691301613151056
142,2023-08-04,12.77,13.55,12.72,13.45,74426897.0,1074302990.0,0.06927924216239964
143,2023-08-07,13.55,14.68,13.53,13.92,116831073.0,1074302990.0,0.10875057975962629
144,2023-08-08,14.18,14.48,13.8,13.9,63667676.0,1074302990.0,0.059264170902102765
145,2023-08-09,13.83,14.0,12.97,13.0,61052911.0,1074302990.0,0.05683025326030229
146,2023-08-10,12.9,13.78,12.84,13.4,64701705.0,1074302990.0,0.06022668241852329
147,2023-08-11,13.33,13.62,13.0,13.05,47789542.0,1074302990.0,0.04448423065451954
148,2023-08-14,12.74,13.94,12.7,13.94,63542371.0,1074302990.0,0.059147532485225605
149,2023-08-15,13.91,14.08,13.46,13.72,57768861.0,1074302990.0,0.053773340982696136
150,2023-08-16,14.3,15.09,13.66,14.65,165482217.0,1074302990.0,0.15403682065522317
151,2023-08-17,14.3,16.12,14.18,16.12,207723761.0,1074302990.0,0.19335677451665662
152,2023-08-18,16.19,16.27,15.37,15.39,148920082.0,1074302990.0,0.13862018758786104
153,2023-08-21,15.45,16.12,15.23,15.53,122590419.0,1074302990.0,0.11411158689970695
154,2023-08-22,16.02,17.08,15.68,17.08,171612845.0,1074302990.0,0.1597434304823074
155,2023-08-23,16.81,17.65,16.46,16.72,153668162.0,1074302990.0,0.1430398718335504
156,2023-08-24,16.71,17.11,15.1,15.3,144818534.0,1074302990.0,0.13480231866430903
157,2023-08-25,14.76,15.21,14.28,14.4,94448671.0,1074302990.0,0.08791623208644332
158,2023-08-28,15.32,15.55,14.66,14.79,99354020.0,1074302990.0,0.09248230799394871
159,2023-08-29,14.79,16.05,14.79,15.81,97294972.0,1074302990.0,0.09056567179432312
160,2023-08-30,15.73,16.61,15.42,16.39,108784994.0,1074302990.0,0.10126099900364235
161,2023-08-31,16.01,16.06,15.55,15.73,71786831.0,1074302990.0,0.06682177343656094
162,2023-09-01,15.88,16.18,15.37,15.74,66276813.0,1074302990.0,0.06169284979836089
163,2023-09-04,15.62,15.81,15.21,15.75,57652594.0,1074302990.0,0.053665115462445095
164,2023-09-05,15.63,15.63,14.8,14.92,65631532.0,1074302990.0,0.06109219895217829
165,2023-09-06,14.65,14.86,14.31,14.72,42462785.0,1074302990.0,0.039525892969915315
166,2023-09-07,14.65,14.93,14.4,14.41,42520483.0,1074302990.0,0.039579600350921486
167,2023-09-08,14.21,14.38,13.59,13.8,61646534.0,1074302990.0,0.057382818975492196
168,2023-09-11,14.18,15.18,14.11,15.0,101642377.0,1074302990.0,0.09461239328767018
169,2023-09-12,15.0,15.14,14.36,14.37,73091687.0,1074302990.0,0.0680363805000673
170,2023-09-13,14.35,14.37,13.75,13.91,44069540.0,1074302990.0,0.041021518519649657
171,2023-09-14,13.84,14.03,13.64,13.73,27378438.0,1074302990.0,0.025484838313630683
172,2023-09-15,13.7,13.93,13.39,13.6,35648751.0,1074302990.0,0.03318314417052865
173,2023-09-18,13.6,13.88,13.34,13.65,35881572.0,1074302990.0,0.03339986236098998
174,2023-09-19,13.6,13.64,13.32,13.37,22916927.0,1074302990.0,0.02133190283683377
175,2023-09-20,13.37,13.85,13.37,13.46,34198029.0,1074302990.0,0.03183275976919696
